"No.","Time","Source","Destination","Protocol","Length","Info"
"1105","53.302121","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","103","Standard query 0x2a73 AAAA www.msftconnecttest.com"
"1106","53.302130","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","103","Standard query 0xdf12 A www.msftconnecttest.com"
"1107","53.352720","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","289","Standard query response 0x4ae4 A ipv6.msftconnecttest.com CNAME ncsiv6-geo.trafficmanager.net CNAME ipv6.msftconnecttest.com.edgesuite.net CNAME a1968.i6g1.akamai.net SOA n0i6g1.akamai.net"
"1108","53.352720","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","274","Standard query response 0x2a73 AAAA www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net SOA n0g2.akamai.net"
"1109","53.352720","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","247","Standard query response 0xdf12 A www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 104.120.129.80 A 104.120.129.69"
"1110","53.356469","192.168.101.13","104.120.129.80","TCP","66","51516  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1111","53.390745","192.168.101.13","45.238.181.3","DNS","84","Standard query 0x0bf8 AAAA ipv6.msftconnecttest.com"
"1112","53.391598","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","284","Standard query response 0x0bf8 AAAA ipv6.msftconnecttest.com CNAME ncsiv6-geo.trafficmanager.net CNAME ipv6.msftconnecttest.com.edgesuite.net CNAME a1968.i6g1.akamai.net AAAA 2600:1419:5600:d::215:4bea AAAA 2600:1419:5600:d::215:4bf2"
"1113","53.394230","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:5600:d::215:4bea","TCP","86","51517  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1432 WS=256 SACK_PERM"
"1114","53.455018","2600:1419:5600:d::215:4bea","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","86","80  >  51517 [SYN, ACK] Seq=0 Ack=1 Win=64800 Len=0 MSS=1432 SACK_PERM WS=128"
"1115","53.455018","104.120.129.80","192.168.101.13","TCP","66","80  >  51516 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1452 SACK_PERM WS=128"
"1116","53.455018","45.238.181.3","192.168.101.13","DNS","264","Standard query response 0x0bf8 AAAA ipv6.msftconnecttest.com CNAME ncsiv6-geo.trafficmanager.net CNAME ipv6.msftconnecttest.com.edgesuite.net CNAME a1968.i6g1.akamai.net AAAA 2600:1419:5600:d::215:4bf2 AAAA 2600:1419:5600:d::215:4bea"
"1117","53.455018","2600:1419:5600:d::215:4bea","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","86","[TCP Retransmission] 80  >  51517 [SYN, ACK] Seq=0 Ack=1 Win=64800 Len=0 MSS=1432 SACK_PERM WS=128"
"1118","53.455367","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:5600:d::215:4bea","TCP","86","51517  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0 SLE=0 SRE=1"
"1119","53.455733","192.168.101.13","104.120.129.80","TCP","54","51516  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1120","53.457709","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:5600:d::215:4bea","HTTP","229","GET /connecttest.txt HTTP/1.1 "
"1121","53.457749","192.168.101.13","104.120.129.80","HTTP","208","GET /connecttest.txt HTTP/1.1 "
"1122","53.498346","2600:1419:5600:d::215:4bea","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  51517 [ACK] Seq=1 Ack=156 Win=64768 Len=0"
"1123","53.498346","2600:1419:5600:d::215:4bea","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","HTTP","261","HTTP/1.1 200 OK  (text/plain)"
"1124","53.498346","2600:1419:5600:d::215:4bea","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  51517 [FIN, ACK] Seq=188 Ack=156 Win=64768 Len=0"
"1125","53.503540","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:5600:d::215:4bea","TCP","74","51517  >  80 [ACK] Seq=156 Ack=189 Win=65280 Len=0"
"1126","53.503762","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:5600:d::215:4bea","TCP","74","51517  >  80 [FIN, ACK] Seq=156 Ack=189 Win=65280 Len=0"
"1127","53.503842","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:5600:d::215:4bea","TCP","74","51517  >  80 [RST, ACK] Seq=157 Ack=189 Win=0 Len=0"
"1128","53.557501","104.120.129.80","192.168.101.13","TCP","54","80  >  51516 [ACK] Seq=1 Ack=155 Win=64128 Len=0"
"1129","53.557501","104.120.129.80","192.168.101.13","HTTP","241","HTTP/1.1 200 OK  (text/plain)"
"1130","53.557501","104.120.129.80","192.168.101.13","TCP","54","80  >  51516 [FIN, ACK] Seq=188 Ack=155 Win=64128 Len=0"
"1131","53.557501","2600:1419:5600:d::215:4bea","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  51517 [ACK] Seq=189 Ack=157 Win=64768 Len=0"
"1132","53.557894","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:5600:d::215:4bea","TCP","74","51517  >  80 [RST] Seq=157 Win=0 Len=0"
"1133","53.563001","192.168.101.13","104.120.129.80","TCP","54","51516  >  80 [ACK] Seq=155 Ack=189 Win=65280 Len=0"
"1134","53.563235","192.168.101.13","104.120.129.80","TCP","54","51516  >  80 [FIN, ACK] Seq=155 Ack=189 Win=65280 Len=0"
"1135","53.563346","192.168.101.13","104.120.129.80","TCP","54","51516  >  80 [RST, ACK] Seq=156 Ack=189 Win=0 Len=0"
"1136","53.633250","104.120.129.80","192.168.101.13","TCP","54","80  >  51516 [ACK] Seq=189 Ack=156 Win=64128 Len=0"
"1137","53.633396","192.168.101.13","104.120.129.80","TCP","54","51516  >  80 [RST] Seq=156 Win=0 Len=0"
"1138","54.451149","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","98","Standard query 0x615f A shepherd.avcdn.net"
"1139","54.451149","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","98","Standard query 0xf17d AAAA shepherd.avcdn.net"
"1140","54.478864","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"1141","54.478915","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"1142","54.478972","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","176","Standard query response 0x615f A shepherd.avcdn.net CNAME shepherd.ff.avast.com CNAME shepherd-gcp.ff.avast.com A 34.160.176.28"
"1143","54.478972","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","222","Standard query response 0xf17d AAAA shepherd.avcdn.net CNAME shepherd.ff.avast.com CNAME shepherd-gcp.ff.avast.com SOA dns1.p03.nsone.net"
"1144","54.481005","192.168.101.13","34.160.176.28","TCP","66","51518  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1145","54.581205","34.160.176.28","192.168.101.13","TCP","66","443  >  51518 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1146","54.581454","192.168.101.13","34.160.176.28","TCP","54","51518  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1147","54.582127","192.168.101.13","34.160.176.28","TLSv1.2","255","Client Hello (SNI=shepherd.avcdn.net)"
"1148","54.621169","34.160.176.28","192.168.101.13","TCP","54","443  >  51518 [ACK] Seq=1 Ack=202 Win=269568 Len=0"
"1149","54.621169","34.160.176.28","192.168.101.13","TLSv1.2","1466","Server Hello"
"1150","54.621169","34.160.176.28","192.168.101.13","TCP","1466","443  >  51518 [PSH, ACK] Seq=1413 Ack=202 Win=269568 Len=1412 [TCP PDU reassembled in 1151]"
"1151","54.621169","34.160.176.28","192.168.101.13","TLSv1.2","1466","Certificate"
"1152","54.621169","34.160.176.28","192.168.101.13","TLSv1.2","269","Server Key Exchange, Server Hello Done"
"1153","54.621372","192.168.101.13","34.160.176.28","TCP","54","51518  >  443 [ACK] Seq=202 Ack=4452 Win=65280 Len=0"
"1154","54.638524","192.168.101.13","34.160.176.28","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1155","54.676988","34.160.176.28","192.168.101.13","TLSv1.2","365","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1156","54.676988","34.160.176.28","192.168.101.13","TLSv1.2","123","Application Data"
"1157","54.677120","192.168.101.13","34.160.176.28","TCP","54","51518  >  443 [ACK] Seq=295 Ack=4832 Win=65024 Len=0"
"1158","54.680522","192.168.101.13","34.160.176.28","TLSv1.2","141","Application Data"
"1159","54.680574","192.168.101.13","34.160.176.28","TLSv1.2","154","Application Data"
"1160","54.680644","192.168.101.13","34.160.176.28","TLSv1.2","92","Application Data"
"1161","54.680786","192.168.101.13","34.160.176.28","TCP","1466","51518  >  443 [ACK] Seq=520 Ack=4832 Win=65024 Len=1412 [TCP PDU reassembled in 1164]"
"1162","54.680786","192.168.101.13","34.160.176.28","TCP","1466","51518  >  443 [ACK] Seq=1932 Ack=4832 Win=65024 Len=1412 [TCP PDU reassembled in 1164]"
"1163","54.680786","192.168.101.13","34.160.176.28","TCP","1466","51518  >  443 [ACK] Seq=3344 Ack=4832 Win=65024 Len=1412 [TCP PDU reassembled in 1164]"
"1164","54.680786","192.168.101.13","34.160.176.28","TLSv1.2","1129","Application Data"
"1165","54.786101","34.160.176.28","192.168.101.13","TLSv1.2","92","Application Data"
"1166","54.786101","34.160.176.28","192.168.101.13","TCP","66","443  >  51518 [ACK] Seq=4870 Ack=520 Win=269568 Len=0 SLE=1932 SRE=5831"
"1167","54.786101","34.160.176.28","192.168.101.13","TCP","54","[TCP Dup ACK 1166#1] 443  >  51518 [ACK] Seq=4870 Ack=520 Win=269568 Len=0"
"1168","54.786101","34.160.176.28","192.168.101.13","TCP","56","443  >  51518 [ACK] Seq=4870 Ack=5831 Win=264448 Len=0"
"1169","54.830548","192.168.101.13","34.160.176.28","TCP","54","51518  >  443 [ACK] Seq=5831 Ack=4870 Win=65024 Len=0"
"1170","55.505096","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1171","55.505096","34.160.176.28","192.168.101.13","TLSv1.2","986","Application Data"
"1172","55.505096","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1173","55.505096","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1174","55.505334","192.168.101.13","34.160.176.28","TCP","54","51518  >  443 [ACK] Seq=5831 Ack=10038 Win=65280 Len=0"
"1175","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1176","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1177","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1178","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1179","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1180","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1181","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1182","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1183","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data, Application Data"
"1184","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1185","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1186","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1187","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1188","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data"
"1189","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","1466","Application Data, Application Data"
"1190","55.505460","34.160.176.28","192.168.101.13","TLSv1.2","608","Application Data, Application Data"
"1191","55.505724","192.168.101.13","34.160.176.28","TCP","54","51518  >  443 [ACK] Seq=5831 Ack=31772 Win=65280 Len=0"
"1192","55.505910","192.168.101.13","34.160.176.28","TLSv1.2","100","Application Data"
"1193","55.506355","192.168.101.13","34.160.176.28","TCP","54","51518  >  443 [FIN, ACK] Seq=5877 Ack=31772 Win=65280 Len=0"
"1194","55.592610","34.160.176.28","192.168.101.13","TCP","54","443  >  51518 [FIN, ACK] Seq=31772 Ack=5878 Win=264448 Len=0"
"1195","55.592782","192.168.101.13","34.160.176.28","TCP","54","51518  >  443 [ACK] Seq=5878 Ack=31773 Win=65280 Len=0"
"1196","56.014986","192.168.101.3","192.168.101.255","UDP","82","57621  >  57621 Len=40"
"1197","56.273421","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","93","Standard query 0xcc9d AAAA wpad.bbrouter"
"1198","56.273421","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","93","Standard query 0xc415 A wpad.bbrouter"
"1199","56.275511","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","93","Standard query response 0xc415 No such name A wpad.bbrouter"
"1200","56.275511","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","93","Standard query response 0xcc9d No such name AAAA wpad.bbrouter"
"1201","57.039008","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"1202","57.039080","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"1203","57.524503","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","101","Standard query 0xb682 AAAA s-nuistatic.avcdn.net"
"1204","57.524503","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","101","Standard query 0x2ecc A s-nuistatic.avcdn.net"
"1205","57.632548","192.168.101.13","45.238.181.3","DNS","81","Standard query 0x2ecc A s-nuistatic.avcdn.net"
"1206","57.632548","192.168.101.13","45.238.181.3","DNS","81","Standard query 0xb682 AAAA s-nuistatic.avcdn.net"
"1207","57.633417","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","197","Standard query response 0x2ecc A s-nuistatic.avcdn.net CNAME s-nuistatic.avcdn.net.edgekey.net CNAME e9229.dscd.akamaiedge.net A 104.91.161.87"
"1208","57.633417","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","237","Standard query response 0xb682 AAAA s-nuistatic.avcdn.net CNAME s-nuistatic.avcdn.net.edgekey.net CNAME e9229.dscd.akamaiedge.net AAAA 2600:1419:8400:282::240d AAAA 2600:1419:8400:2af::240d"
"1209","57.636054","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TCP","86","51519  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1432 WS=256 SACK_PERM"
"1210","57.755744","45.238.181.3","192.168.101.13","DNS","217","Standard query response 0xb682 AAAA s-nuistatic.avcdn.net CNAME s-nuistatic.avcdn.net.edgekey.net CNAME e9229.dscd.akamaiedge.net AAAA 2600:1419:8400:2af::240d AAAA 2600:1419:8400:282::240d"
"1211","57.755744","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","86","443  >  51519 [SYN, ACK] Seq=0 Ack=1 Win=64800 Len=0 MSS=1432 SACK_PERM WS=128"
"1212","57.755744","45.238.181.3","192.168.101.13","DNS","177","Standard query response 0x2ecc A s-nuistatic.avcdn.net CNAME s-nuistatic.avcdn.net.edgekey.net CNAME e9229.dscd.akamaiedge.net A 23.2.69.143"
"1213","57.756100","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TCP","74","51519  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1214","57.756857","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TLSv1.2","278","Client Hello (SNI=s-nuistatic.avcdn.net)"
"1215","57.858478","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","443  >  51519 [ACK] Seq=1 Ack=205 Win=64640 Len=0"
"1216","57.858478","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TLSv1.2","1506","Server Hello"
"1217","57.858478","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","443  >  51519 [ACK] Seq=1433 Ack=205 Win=64640 Len=1432 [TCP PDU reassembled in 1218]"
"1218","57.858478","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TLSv1.2","1075","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1219","57.858737","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TCP","74","51519  >  443 [ACK] Seq=205 Ack=3866 Win=65280 Len=0"
"1220","57.864820","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TLSv1.2","200","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1221","57.960865","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TLSv1.2","364","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1222","57.964493","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TLSv1.2","239","Application Data"
"1223","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"1224","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TLSv1.2","1506","Ignored Unknown Record"
"1225","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","[TCP Out-Of-Order] 443  >  51519 [ACK] Seq=4156 Ack=496 Win=64512 Len=1432"
"1226","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","[TCP Out-Of-Order] 443  >  51519 [PSH, ACK] Seq=5588 Ack=496 Win=64512 Len=1432"
"1227","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","[TCP Out-Of-Order] 443  >  51519 [ACK] Seq=7020 Ack=496 Win=64512 Len=1432"
"1228","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","[TCP Out-Of-Order] 443  >  51519 [PSH, ACK] Seq=8452 Ack=496 Win=64512 Len=1432"
"1229","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","443  >  51519 [ACK] Seq=12748 Ack=496 Win=64512 Len=1432 [TCP PDU reassembled in 1247]"
"1230","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","443  >  51519 [PSH, ACK] Seq=14180 Ack=496 Win=64512 Len=1432 [TCP PDU reassembled in 1247]"
"1231","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","443  >  51519 [ACK] Seq=15612 Ack=496 Win=64512 Len=1432 [TCP PDU reassembled in 1247]"
"1232","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","443  >  51519 [PSH, ACK] Seq=17044 Ack=496 Win=64512 Len=1432 [TCP PDU reassembled in 1247]"
"1233","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","443  >  51519 [ACK] Seq=18476 Ack=496 Win=64512 Len=1432 [TCP PDU reassembled in 1247]"
"1234","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","443  >  51519 [PSH, ACK] Seq=19908 Ack=496 Win=64512 Len=1432 [TCP PDU reassembled in 1247]"
"1235","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","443  >  51519 [ACK] Seq=21340 Ack=496 Win=64512 Len=1432 [TCP PDU reassembled in 1247]"
"1236","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","443  >  51519 [PSH, ACK] Seq=22772 Ack=496 Win=64512 Len=1432 [TCP PDU reassembled in 1247]"
"1237","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","443  >  51519 [ACK] Seq=24204 Ack=496 Win=64512 Len=1432 [TCP PDU reassembled in 1247]"
"1238","58.038750","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","443  >  51519 [PSH, ACK] Seq=25636 Ack=496 Win=64512 Len=1432 [TCP PDU reassembled in 1247]"
"1239","58.039073","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TCP","86","[TCP Dup ACK 1222#1] 51519  >  443 [ACK] Seq=496 Ack=4156 Win=65024 Len=0 SLE=9884 SRE=11316"
"1240","58.039119","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TCP","86","[TCP Dup ACK 1222#2] 51519  >  443 [ACK] Seq=496 Ack=4156 Win=65024 Len=0 SLE=9884 SRE=12748"
"1241","58.039143","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TCP","86","51519  >  443 [ACK] Seq=496 Ack=5588 Win=65280 Len=0 SLE=9884 SRE=12748"
"1242","58.039179","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TCP","86","51519  >  443 [ACK] Seq=496 Ack=7020 Win=65280 Len=0 SLE=9884 SRE=12748"
"1243","58.039217","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TCP","86","51519  >  443 [ACK] Seq=496 Ack=8452 Win=65280 Len=0 SLE=9884 SRE=12748"
"1244","58.039252","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TCP","74","51519  >  443 [ACK] Seq=496 Ack=12748 Win=65280 Len=0"
"1245","58.039349","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TCP","74","51519  >  443 [ACK] Seq=496 Ack=27068 Win=65280 Len=0"
"1246","58.063210","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1506","443  >  51519 [ACK] Seq=27068 Ack=496 Win=64512 Len=1432 [TCP PDU reassembled in 1247]"
"1247","58.063210","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TLSv1.2","1506","Ignored Unknown Record"
"1248","58.063210","2600:1419:8400:282::240d","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TLSv1.2","636","Ignored Unknown Record"
"1249","58.063429","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:8400:282::240d","TCP","74","51519  >  443 [ACK] Seq=496 Ack=30494 Win=65280 Len=0"
"1250","60.725632","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"1251","60.725705","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"1252","63.388406","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"1253","63.388507","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"1254","66.050834","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"1255","66.050976","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"1256","67.010195","23.2.68.25","192.168.101.13","QUIC","73","Protected Payload (KP0)"
"1257","67.050247","192.168.101.13","23.2.68.25","QUIC","74","Protected Payload (KP0), DCID=0784d97761819132"
"1258","67.486497","23.2.68.25","192.168.101.13","QUIC","66","Protected Payload (KP0)"
"1259","67.486497","23.2.68.25","192.168.101.13","QUIC","1494","Protected Payload (KP0)"
"1260","67.487268","192.168.101.13","23.2.68.25","QUIC","73","Protected Payload (KP0), DCID=0784d97761819132"
"1261","67.518501","192.168.101.3","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1262","67.520442","fe80::ab:79ff:fe88:d518","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1263","67.683522","192.168.101.3","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"1264","69.635016","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"1265","69.635105","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"1266","70.199690","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","93","Standard query 0xe46f A wpad.bbrouter"
"1267","70.199705","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","93","Standard query 0xe616 A wpad.bbrouter"
"1268","70.201191","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","93","Standard query 0xc5f4 AAAA wpad.bbrouter"
"1269","70.201948","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","93","Standard query 0xcc32 AAAA wpad.bbrouter"
